tx_status,tx_codptcoleta,tx_localizacao,dt_atualizacao,globalid,objectid,nomePraia,tipo
Própria,IA000,Em frente à Rua das Papoulas,2014/06/02 03:00:00+00,{8F579CA9-5ABD-460B-9FB2-68383E7A1DC0},9574,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/05 03:00:00+00,{F5248577-195D-416C-8110-14197472CFAE},9575,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/09 03:00:00+00,{9B5A201F-9FE0-45B6-9D2D-45644D054078},9576,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/12 03:00:00+00,{9F723C2A-1CC9-4974-B1D1-46F83293F1B5},9577,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/16 03:00:00+00,{2C7D3CDA-0CE5-4C31-92B6-A057F8317493},9578,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/23 03:00:00+00,{9FF84041-8D9F-4406-BEF6-BDFA6894D067},9579,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/26 03:00:00+00,{271F0676-6785-4211-8222-B5D93734E92E},9580,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/06/30 03:00:00+00,{D421587D-AEF5-4269-9D78-EE9125849EAA},9581,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/02 03:00:00+00,{A5D23C88-360F-4864-8508-3141E5B8C513},9582,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/07 03:00:00+00,{FDAE3B9B-4358-4F3A-A594-5115F87A5585},9583,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/10 03:00:00+00,{8B4173E3-1ABE-465C-9A9F-9BF6B56D46A0},9584,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/14 03:00:00+00,{9C594D2C-69DC-400C-81EA-9F051D7E1B0F},9585,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/17 03:00:00+00,{5397043F-B4AE-4505-B548-0F99335404D7},9586,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/21 03:00:00+00,{49345B34-2C17-4C51-9797-B628036110BD},9587,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/24 03:00:00+00,{8C0F32E2-9AED-4186-BC45-DD327959E90F},9588,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/28 03:00:00+00,{FF6ECF03-676C-4115-A1AD-8D03CA27079E},9589,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/07/31 03:00:00+00,{92F913C1-BF36-4E6A-8828-8210099C54D2},9590,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/04 03:00:00+00,{DCD6EAB8-6B51-4BF5-85AF-CF231964B1FC},9591,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/07 03:00:00+00,{F8EBB39B-EDC7-4671-806A-7AAA3F0EE26E},9592,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/11 03:00:00+00,{D3BE7014-E1D8-42E9-9174-90CCD427B1EF},9593,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/14 03:00:00+00,{276DF28A-C0D8-486A-8EC1-7A2EFBBF719D},9594,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/18 03:00:00+00,{DCA75AE9-7D35-4650-BFFA-9C784DD71F4A},9595,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/21 03:00:00+00,{ABC3A18C-A439-4E99-A299-7916E37AC4E2},9596,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/25 03:00:00+00,{0A3DFFE3-EB8C-42C9-A0B4-E9B03DA0F37E},9597,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/08/28 03:00:00+00,{CD455E8F-5E83-4A24-8C43-2464CA125C0E},9598,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/01 03:00:00+00,{262B3EEE-8FB6-4B5B-86BB-A1BF3AD7EAE1},9599,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/04 03:00:00+00,{C0C7A867-8F80-4D03-AB58-22F0C204F466},9600,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/08 03:00:00+00,{353923E3-7757-4353-9679-4BC306E248E0},9601,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/11 03:00:00+00,{2090B649-CC1D-4A08-B6CA-BE5450CA3D02},9602,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/15 03:00:00+00,{784087EC-24DC-4B80-A446-8E8E46251097},9603,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/18 03:00:00+00,{1269863A-AB8D-4E5C-8F28-6FE646762CBF},9604,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/22 03:00:00+00,{5A6A3721-8EDB-492F-A36F-1AE31D642851},9605,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/09/29 03:00:00+00,{AA32AAF5-5F07-401D-B78B-B05EBE0D9271},9606,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/02 03:00:00+00,{DE4906D8-F051-496C-B838-1F952D38E979},9607,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/06 03:00:00+00,{F79455D3-53A0-4769-92C5-C77FC32248AC},9608,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/09 03:00:00+00,{F73B6D3D-D83E-4D15-9040-F3ED7FF49F69},9609,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/14 03:00:00+00,{4B3C231D-53D6-4A8D-B92F-DC6C133298C0},9610,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/16 03:00:00+00,{5E9B228D-FB2E-412B-94E8-46FDC9986DAD},9611,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/20 03:00:00+00,{3A281C65-AC28-4AAA-ADB0-F10B8E464E5A},9612,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/23 03:00:00+00,{535126A0-5513-4FF8-B51D-773CA3382B24},9613,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/29 03:00:00+00,{CA897752-E159-466B-9B79-3902CD4CF24D},9614,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/03 03:00:00+00,{DF23DB1D-FD0C-4479-851A-8D051771A391},9615,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/06 03:00:00+00,{58B29967-58DB-4445-AFE8-47D054B8B80C},9616,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/10/11 03:00:00+00,{035D90EC-5B89-448A-AB95-44661D58CD1B},9617,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/13 03:00:00+00,{B599D13E-8FCD-4ABB-8228-A282ECE99440},9618,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/18 03:00:00+00,{5A510866-FF4F-4967-ABEA-BDD67C6A621F},9619,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/24 03:00:00+00,{F76A52C1-6022-432F-9EF2-2D77ADC6FD13},9620,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/11/27 03:00:00+00,{BB1D84B3-DCDE-4BEB-80A6-473689FE6D0B},9621,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/01 03:00:00+00,{7DA8E3DD-B965-43BB-9416-F0C31E22E89D},9622,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/04 03:00:00+00,{4246CBEB-38B9-4326-8E0D-C4AE53BB4486},9623,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/08 03:00:00+00,{A867DD2A-6AA6-4391-A31A-C5B1FC605CFB},9624,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/11 03:00:00+00,{57AAA56C-E10B-4FA6-AA0F-37EAB0886992},9625,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/15 03:00:00+00,{CE0CCF09-68FE-456A-BFA0-51D339D84195},9626,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/17 03:00:00+00,{2D3A5DE4-3033-4C27-B031-D82DAF85E111},9627,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/22 03:00:00+00,{DB2274CA-243D-4274-A2F3-E8307F7DDDFD},9628,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2014/12/29 03:00:00+00,{2707BAA2-48AD-43E9-B9E1-61B1F07E7431},9629,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/05 03:00:00+00,{2EC85637-5A2B-4D53-B945-D20CF7417713},9630,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/08 03:00:00+00,{C427FC90-1DDE-4E72-9EC0-DEF963655045},9631,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/12 03:00:00+00,{2126BA27-F1FD-4CA4-A41E-59C6A6C1A8AD},9632,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/15 03:00:00+00,{76E24D70-C33D-44FA-8F57-AC63E448AD88},9633,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/22 03:00:00+00,{D4734382-5762-4391-8A84-4557ECAADD8D},9634,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/26 03:00:00+00,{EDB635CF-8162-4E3C-86C6-0D9E4A4DD041},9635,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/01/29 03:00:00+00,{A115D042-E2A6-46E0-BC47-35DAB16483E8},9636,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/02 03:00:00+00,{5EA78930-2074-44F5-8BDE-DA7E4B28FCDB},9637,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/05 03:00:00+00,{C9461FEA-BD8C-4D1D-8308-48C2B67E611B},9638,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/09 03:00:00+00,{366658F1-0D79-4CC3-8A2C-D59FCF9AD35D},9639,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/11 03:00:00+00,{D8D79FFD-D735-453B-A36B-B21381589F0C},9640,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/19 03:00:00+00,{CAC4556F-B903-4CBF-8473-14662C6BA5D0},9641,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/23 03:00:00+00,{3D7C15DF-52B5-4B50-8F01-A2467C90FAB8},9642,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/02/26 03:00:00+00,{7AF83BD0-BCC1-4C63-9122-08DBB4682A0E},9643,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/02 03:00:00+00,{922263C1-FBC5-45C7-A058-0E3EB0AFA361},9644,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/05 03:00:00+00,{C637B324-4277-4A3F-B82B-A8DE42E22772},9645,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/09 03:00:00+00,{25EA26FB-4D14-4BAF-ADCA-D4D4A49B50E6},9646,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/12 03:00:00+00,{D91A341F-36C8-41EE-9DD8-362B162D8501},9647,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/16 03:00:00+00,{26257C61-6BB5-4980-AD71-C483EB43F2CD},9648,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/19 03:00:00+00,{0C565E24-BD72-4ADA-830C-16C5A29B526B},9649,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/23 03:00:00+00,{18DE9511-AE41-4EF5-B9CF-F4A5C80FA46D},9650,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/03/31 03:00:00+00,{D84C57FE-6C5C-4E47-9E70-5933B9872C80},9651,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/06 03:00:00+00,{EF8C7A3D-2BFC-4C6E-97AF-07CD889638C3},9652,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/09 03:00:00+00,{C8DBA3D3-C311-4C28-891C-4E13A1CFA08A},9653,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/13 03:00:00+00,{68349269-C7BB-4356-A9A9-BBBFEE10FC74},9654,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/16 03:00:00+00,{D214F5D4-7915-4B39-812A-BB8B8D5CF210},9655,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/22 03:00:00+00,{0EB969A7-4FCE-4415-A1E4-6D755B042D73},9656,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/27 03:00:00+00,{AF2E851F-FA9D-45EA-B9B6-3913FA22D182},9657,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/04/29 03:00:00+00,{7DAF2949-0FA2-4C0A-9781-DFC902C28BD1},9658,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/04 03:00:00+00,{A25D595F-C12A-468D-89DC-1913752A7A51},9659,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/07 03:00:00+00,{5A3D5F8B-7276-4014-A93C-F130D21BA73B},9660,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/11 03:00:00+00,{3CEB15A9-DC7C-4E4B-B019-7EE13B13C4EA},9661,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/14 03:00:00+00,{739A6EB8-2CB5-4E17-BDB7-A81385CE5897},9662,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/18 03:00:00+00,{8B2CC007-5278-4F68-A1A4-05934E9DA320},9663,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/21 03:00:00+00,{A7914B4C-5E76-4A17-8B02-1D3C484DDB56},9664,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/25 03:00:00+00,{47B70F45-B15A-444D-B73B-892A63B28B7B},9665,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/05/28 03:00:00+00,{F19EED83-4893-4355-81C0-C1E291282AE5},9666,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/01 03:00:00+00,{6A819E75-7ED7-4EDB-ACD6-9197386C4BF4},9667,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/08 03:00:00+00,{3A1401EE-FEE8-4CF7-829C-85CA9CD0EDCE},9668,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/11 03:00:00+00,{C93CBBA9-D09B-4089-B2DC-CB1ED19ECB95},9669,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/15 03:00:00+00,{4ADB547E-9F36-4ABB-B04B-55010511B1FC},9670,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/18 03:00:00+00,{1B881868-C1A4-45C4-9A35-33881C654384},9671,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/22 03:00:00+00,{863F837B-9219-4B2B-91D8-7CAE0DC7B4AD},9672,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/25 03:00:00+00,{EE7D095F-1F09-4E25-94DB-45B66C2F52F9},9673,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/06/29 03:00:00+00,{D047600C-4BB2-4AE4-879E-5C840264EF8A},9674,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/02 03:00:00+00,{27FEBDC5-DC90-4CE0-BD5D-E40D72CA8C9F},9675,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/06 03:00:00+00,{282797A0-1464-4F65-9F65-09454CA6C669},9676,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/09 03:00:00+00,{5A60ECFE-D0BE-4B0C-90C4-492F02F5F0D1},9677,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/13 03:00:00+00,{784111E1-5636-42DA-B240-37DEA01BE139},9678,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/16 03:00:00+00,{B0E08BF1-34AE-4C25-9A7D-92A24CEACD54},9679,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/20 03:00:00+00,{21318E98-F059-4084-9E95-18A7D7DBBF96},9680,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/23 03:00:00+00,{B473F99C-665C-4765-92A2-80BFF67092E7},9681,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/27 03:00:00+00,{B0720C0A-0A48-4A19-93D6-7F2AE8106886},9682,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/07/30 03:00:00+00,{9A542860-74C4-415B-BD43-B87C99ED0E4E},9683,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/03 03:00:00+00,{53105250-F014-47B7-B068-F6138EB0CFDB},9684,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/06 03:00:00+00,{79F94581-EB6F-4850-AD14-349A27FA9830},9685,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/10 03:00:00+00,{7BE6522A-7C43-47DD-8246-22B109086FCB},9686,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/13 03:00:00+00,{F8CE5E6B-6AD4-4BF4-8E14-499DB0F4AE75},9687,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/17 03:00:00+00,{3BFCB3C6-6DDD-40E9-86C5-06958B777E1D},9688,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/20 03:00:00+00,{FC39801E-7924-48D7-909F-CD2A140F7380},9689,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/24 03:00:00+00,{CF642906-6115-45A8-921A-ADC1CBF85F93},9690,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/27 03:00:00+00,{B782DA66-28EF-4526-9F79-D834136CA5D1},9691,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/08/31 03:00:00+00,{EA33F8B4-BA0C-4F66-8701-ABFB38EAB7EE},9692,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/03 03:00:00+00,{BDFD543E-F034-472F-B83F-9F8A45B17A96},9693,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/08 03:00:00+00,{2B084943-1A40-430B-9722-F0B2528EB927},9694,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/10 03:00:00+00,{880B2BF2-6043-4B3C-87D4-F73979A0F1A4},9695,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/14 03:00:00+00,{49A6A870-D719-4AC2-AE9F-8DFCAAD71344},9696,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/16 03:00:00+00,{EC68037C-FF13-4325-A63A-E847F32E0655},9697,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/21 03:00:00+00,{781F4C70-0213-4CAA-A157-C53409EF0E62},9698,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/23 03:00:00+00,{0D53FB94-0866-4A38-AD55-E34A18985AD1},9699,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/09/28 03:00:00+00,{85059710-610C-4109-B656-06A435045F61},9700,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/01 03:00:00+00,{37F941FB-5A5D-4BE1-9230-1956F00AC845},9701,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/08 03:00:00+00,{20405747-012F-4A8D-89FB-30DAE0C91DBD},9702,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/13 03:00:00+00,{41C09385-35E4-40A6-A524-63C525286478},9703,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/15 03:00:00+00,{DCE73AD0-BC0D-4B1B-B64E-D2044151690C},9704,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/19 03:00:00+00,{D2D75453-3E86-41DB-9B73-5957CA3C6856},9705,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/22 03:00:00+00,{6CAA0B2F-5741-4A9D-ACFF-ACEBC28E43A4},9706,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/26 03:00:00+00,{2A9F8DCA-3D16-4FB5-B6DB-F129A1488DD8},9707,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/10/28 03:00:00+00,{8A5528B7-8B4B-4A61-84A5-1517682707F7},9708,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/03 03:00:00+00,{CC5F72C8-31C7-4C10-B992-4F0B36A657DE},9709,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/05 03:00:00+00,{1DD9B006-AFFE-4B78-B6A1-C5694B022003},9710,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/09 03:00:00+00,{BBCCDF87-1521-4F8E-BA36-21A962ABC36F},9711,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/12 03:00:00+00,{0B77F578-5517-48AC-9E36-7AF6C7165F7B},9712,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/16 03:00:00+00,{8EE65BC2-FE4E-477B-BC31-2214B7C4EDDC},9713,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/18 03:00:00+00,{4964A51E-6E6A-4D70-9E52-EF5EC0FC8415},9714,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/23 03:00:00+00,{0B9C0D92-EF54-4AF0-AC05-3D1650971F5A},9715,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/26 03:00:00+00,{9695369B-7C41-4E63-8A8E-BD469AC0747D},9716,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/11/30 03:00:00+00,{AECC387E-FAA8-44D0-AE17-BFF183A7C474},9717,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/03 03:00:00+00,{75120A8B-3E4B-49D7-AFD4-956B49739778},9718,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/07 03:00:00+00,{B00AAC4A-1FAA-4703-B95C-37ECF9F7DCF4},9719,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/09 03:00:00+00,{D553D0DA-68B7-42E6-B43E-53D50FFFEBA7},9720,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/14 03:00:00+00,{F6C0BAFF-7B77-4D77-9383-623AAE2D4AB0},9721,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/21 03:00:00+00,{F23CAC9C-E0EE-4989-87A2-749260BD407C},9722,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2015/12/28 03:00:00+00,{7D1E20A8-31A3-4F75-9709-C5BB51B696BB},9723,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/04 03:00:00+00,{E62289D0-FA67-483C-9E53-639A60491AD2},9724,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/07 03:00:00+00,{B550754B-9D56-42B8-99BE-571A8D71A186},9725,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/12 03:00:00+00,{77623AAA-4027-44AF-9C8D-2C44931ACFB2},9726,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/14 03:00:00+00,{5D989397-4F46-49CF-9744-CCBAB851BD69},9727,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/18 03:00:00+00,{9007CFD0-3858-46F6-B51A-FDD4295747BC},9728,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/21 03:00:00+00,{44AB7CD5-4211-4444-88EE-020D6088B711},9729,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/25 03:00:00+00,{FA06AA13-B989-46CE-BF9F-19A97475EABE},9730,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/01/28 03:00:00+00,{8AE03A85-E07A-4611-B7A3-FFAB47AF4F5A},9731,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/01 03:00:00+00,{C188CC17-3C0A-4E5D-8025-8F7AFF0C3FF2},9732,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/03 03:00:00+00,{D2B5423B-4B0C-49DE-B924-21DE3A729B14},9733,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/11 03:00:00+00,{D1C6E983-B2E9-430A-A343-6734D272B365},9734,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/15 03:00:00+00,{EE26CC37-6490-4084-B74A-CCF05339D52A},9735,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/18 03:00:00+00,{4BF3AF23-6615-4BD2-BA8C-96E94C9A1406},9736,Itacoatiara,Oceânicas
Própria,IA000,Em frente à Rua das Papoulas,2016/02/22 03:00:00+00,{764AB431-1FF5-465D-89B2-56E223541CBB},9737,Itacoatiara,Oceânicas
